,country,region_name,nuts_code,year_week,rate_14_day_per_100k,source
1406,Bulgaria,Silistra,BG325,2020-W25,0.0,"Epidemic intelligence, subnational weekly data"
1407,Bulgaria,Silistra,BG325,2020-W26,0.0,"Epidemic intelligence, subnational weekly data"
1408,Bulgaria,Silistra,BG325,2020-W28,8.33194467588735,"Epidemic intelligence, subnational weekly data"
1409,Bulgaria,Silistra,BG325,2020-W29,13.8865744598123,"Epidemic intelligence, subnational weekly data"
1410,Bulgaria,Silistra,BG325,2020-W30,20.3669758743913,"Epidemic intelligence, subnational weekly data"
1411,Bulgaria,Silistra,BG325,2020-W31,24.995834027662102,"Epidemic intelligence, subnational weekly data"
1412,Bulgaria,Silistra,BG325,2020-W32,28.698920550278697,"Epidemic intelligence, subnational weekly data"
1413,Bulgaria,Silistra,BG325,2020-W33,51.84321131663239,"Epidemic intelligence, subnational weekly data"
1414,Bulgaria,Silistra,BG325,2020-W34,50.9174396859783,"Epidemic intelligence, subnational weekly data"
1415,Bulgaria,Silistra,BG325,2020-W35,34.2535503342036,"Epidemic intelligence, subnational weekly data"
1416,Bulgaria,Silistra,BG325,2020-W36,37.030865226166,"Epidemic intelligence, subnational weekly data"
1417,Bulgaria,Silistra,BG325,2020-W37,27.7731489196245,"Epidemic intelligence, subnational weekly data"
1418,Bulgaria,Silistra,BG325,2020-W38,17.589660982428903,"Epidemic intelligence, subnational weekly data"
1419,Bulgaria,Silistra,BG325,2020-W39,26.8473772889704,"Epidemic intelligence, subnational weekly data"
1420,Bulgaria,Silistra,BG325,2020-W40,33.3277787035494,"Epidemic intelligence, subnational weekly data"
1421,Bulgaria,Silistra,BG325,2020-W41,33.3277787035494,"Epidemic intelligence, subnational weekly data"
1422,Bulgaria,Silistra,BG325,2020-W42,49.991668055324105,"Epidemic intelligence, subnational weekly data"
1423,Bulgaria,Silistra,BG325,2020-W43,63.87824251513639,"Epidemic intelligence, subnational weekly data"
1424,Bulgaria,Silistra,BG325,2020-W44,123.12762687700199,"Epidemic intelligence, subnational weekly data"
1425,Bulgaria,Silistra,BG325,2020-W45,258.290284952508,"Epidemic intelligence, subnational weekly data"
1426,Bulgaria,Silistra,BG325,2020-W46,503.619767075858,"Epidemic intelligence, subnational weekly data"
1427,Bulgaria,Silistra,BG325,2020-W47,698.9575811438831,"Epidemic intelligence, subnational weekly data"
1428,Bulgaria,Silistra,BG325,2020-W48,628.598937214168,"Epidemic intelligence, subnational weekly data"
1429,Bulgaria,Silistra,BG325,2020-W49,532.318687626136,"Epidemic intelligence, subnational weekly data"
1430,Bulgaria,Silistra,BG325,2020-W50,464.737358588383,"Epidemic intelligence, subnational weekly data"
1431,Bulgaria,Silistra,BG325,2020-W51,333.277787035494,"Epidemic intelligence, subnational weekly data"
1432,Bulgaria,Silistra,BG325,2020-W52,197.189357329334,"Epidemic intelligence, subnational weekly data"
1433,Bulgaria,Silistra,BG325,2020-W53,166.638893517747,"Epidemic intelligence, subnational weekly data"
1434,Bulgaria,Silistra,BG325,2021-W01,165.713121887093,"Epidemic intelligence, subnational weekly data"
1435,Bulgaria,Silistra,BG325,2021-W02,141.643059490085,"Epidemic intelligence, subnational weekly data"
1436,Bulgaria,Silistra,BG325,2021-W03,109.24105241719,"Epidemic intelligence, subnational weekly data"
1437,Bulgaria,Silistra,BG325,2021-W04,87.9483049121443,"Epidemic intelligence, subnational weekly data"
1438,Bulgaria,Silistra,BG325,2021-W05,106.46373752522699,"Epidemic intelligence, subnational weekly data"
1439,Bulgaria,Silistra,BG325,2021-W06,114.795682201115,"Epidemic intelligence, subnational weekly data"
1440,Bulgaria,Silistra,BG325,2021-W07,149.049232535318,"Epidemic intelligence, subnational weekly data"
1441,Bulgaria,Silistra,BG325,2021-W08,221.259419726342,"Epidemic intelligence, subnational weekly data"
1442,Bulgaria,Silistra,BG325,2021-W09,354.57053454054,"Epidemic intelligence, subnational weekly data"
1443,Bulgaria,Silistra,BG325,2021-W10,574.904182636227,"Epidemic intelligence, subnational weekly data"
1444,Bulgaria,Sliven,BG342,2020-W14,,"Epidemic intelligence, subnational weekly data"
1445,Bulgaria,Sliven,BG342,2020-W15,4.888142994476401,"Epidemic intelligence, subnational weekly data"
1446,Bulgaria,Sliven,BG342,2020-W16,7.60377799140773,"Epidemic intelligence, subnational weekly data"
1447,Bulgaria,Sliven,BG342,2020-W17,16.8369369809743,"Epidemic intelligence, subnational weekly data"
1448,Bulgaria,Sliven,BG342,2020-W18,17.923190979746803,"Epidemic intelligence, subnational weekly data"
1449,Bulgaria,Sliven,BG342,2020-W19,7.60377799140773,"Epidemic intelligence, subnational weekly data"
1450,Bulgaria,Sliven,BG342,2020-W20,9.23315898956653,"Epidemic intelligence, subnational weekly data"
1451,Bulgaria,Sliven,BG342,2020-W21,11.9487939864979,"Epidemic intelligence, subnational weekly data"
